"","season","episode","scene","utterance","emotion"
"6464",3,6,7,20,"Mad"
"6465",3,6,7,21,"Scared"
"6466",3,6,7,22,"Powerful"
"6467",3,6,7,23,"Scared"
"6468",3,6,7,24,"Joyful"
"6469",3,6,8,2,"Neutral"
"6470",3,6,8,3,"Joyful"
"6471",3,6,8,4,"Joyful"
"6472",3,6,8,5,"Joyful"
"6473",3,6,8,6,"Neutral"
"6474",3,6,8,8,"Neutral"
"6475",3,6,8,9,"Neutral"
"6476",3,6,8,10,"Scared"
"6477",3,6,8,11,"Scared"
"6478",3,6,8,12,"Neutral"
"6479",3,6,8,13,"Scared"
"6480",3,6,8,14,"Neutral"
"6481",3,6,8,15,"Joyful"
"6482",3,6,8,16,"Neutral"
"6483",3,6,8,17,"Neutral"
"6484",3,6,8,18,"Joyful"
"6485",3,6,8,19,"Joyful"
"6486",3,6,8,20,"Joyful"
"6487",3,6,9,2,"Scared"
"6488",3,6,9,3,"Scared"
"6489",3,6,9,4,"Mad"
"6490",3,6,9,5,"Scared"
"6491",3,6,9,6,"Scared"
"6492",3,6,9,7,"Scared"
"6493",3,6,9,8,"Scared"
"6494",3,6,9,9,"Sad"
"6495",3,6,9,10,"Peaceful"
"6496",3,6,10,2,"Neutral"
"6497",3,6,10,3,"Neutral"
"6498",3,6,10,4,"Scared"
"6499",3,6,10,5,"Scared"
"6500",3,6,10,6,"Scared"
"6501",3,6,10,7,"Mad"
"6502",3,6,10,8,"Scared"
"6503",3,6,10,9,"Scared"
"6504",3,6,10,10,"Powerful"
"6505",3,6,10,11,"Scared"
"6506",3,6,10,12,"Neutral"
"6507",3,6,10,13,"Neutral"
"6508",3,6,10,14,"Scared"
"6509",3,6,10,15,"Scared"
"6510",3,6,10,16,"Powerful"
"6511",3,6,10,17,"Peaceful"
"6512",3,6,10,18,"Peaceful"
"6513",3,6,10,19,"Joyful"
"6514",3,6,10,20,"Scared"
"6515",3,6,10,21,"Powerful"
"6516",3,6,11,2,"Joyful"
"6517",3,6,11,3,"Peaceful"
"6518",3,6,11,4,"Neutral"
"6519",3,6,11,5,"Neutral"
"6520",3,6,11,6,"Mad"
"6521",3,6,11,7,"Peaceful"
"6522",3,6,11,9,"Joyful"
"6523",3,6,11,10,"Joyful"
"6524",3,6,11,11,"Joyful"
"6525",3,6,11,12,"Powerful"
"6526",3,6,12,2,"Neutral"
"6527",3,6,12,3,"Neutral"
"6528",3,6,12,4,"Joyful"
"6529",3,6,12,5,"Sad"
"6530",3,6,12,6,"Neutral"
"6531",3,6,12,7,"Sad"
"6532",3,6,12,8,"Neutral"
"6533",3,6,12,9,"Sad"
"6534",3,6,12,10,"Neutral"
"6535",3,6,12,11,"Sad"
"6536",3,6,12,12,"Peaceful"
"6537",3,6,13,2,"Sad"
"6538",3,6,13,3,"Sad"
"6539",3,6,13,4,"Sad"
"6540",3,6,13,5,"Scared"
"6541",3,6,13,6,"Mad"
"6542",3,6,13,7,"Peaceful"
"6543",3,6,13,8,"Sad"
"6544",3,6,13,9,"Peaceful"
"6545",3,6,13,10,"Mad"
"6546",3,6,13,11,"Sad"
"6547",3,6,13,12,"Powerful"
"6548",3,6,13,13,"Sad"
"6549",3,6,14,2,"Joyful"
"6550",3,6,14,3,"Joyful"
"6551",3,6,14,4,"Peaceful"
"6552",3,6,14,5,"Joyful"
"6553",3,6,14,6,"Neutral"
"6554",3,6,14,7,"Neutral"
"6555",3,6,14,8,"Joyful"
"6556",3,6,14,9,"Neutral"
"6557",3,6,16,2,"Joyful"
"6558",3,6,16,3,"Powerful"
"6559",3,6,16,5,"Scared"
"6560",3,6,16,6,"Neutral"
"6561",3,6,16,7,"Mad"
"6562",3,6,16,8,"Sad"
"6563",3,6,16,9,"Scared"
"6564",3,6,16,10,"Scared"
"6565",3,6,16,11,"Peaceful"
"6566",3,7,1,2,"Neutral"
"6567",3,7,1,3,"Peaceful"
"6568",3,7,1,4,"Neutral"
"6569",3,7,1,5,"Joyful"
"6570",3,7,1,6,"Peaceful"
"6571",3,7,1,8,"Neutral"
"6572",3,7,2,2,"Joyful"
"6573",3,7,2,3,"Joyful"
"6574",3,7,2,4,"Neutral"
"6575",3,7,2,6,"Sad"
"6576",3,7,2,7,"Sad"
"6577",3,7,2,8,"Mad"
"6578",3,7,2,9,"Peaceful"
"6579",3,7,2,10,"Joyful"
"6580",3,7,2,11,"Mad"
"6581",3,7,2,12,"Mad"
"6582",3,7,2,13,"Joyful"
"6583",3,7,2,14,"Joyful"
"6584",3,7,4,2,"Scared"
"6585",3,7,4,3,"Neutral"
"6586",3,7,4,4,"Joyful"
"6587",3,7,4,5,"Joyful"
"6588",3,7,4,6,"Peaceful"
"6589",3,7,7,2,"Joyful"
"6590",3,7,7,3,"Joyful"
"6591",3,7,7,4,"Neutral"
"6592",3,7,7,5,"Neutral"
"6593",3,7,7,6,"Peaceful"
"6594",3,7,7,7,"Neutral"
"6595",3,7,7,8,"Sad"
"6596",3,7,7,9,"Neutral"
"6597",3,7,7,10,"Mad"
"6598",3,7,7,11,"Joyful"
"6599",3,7,7,12,"Joyful"
"6600",3,7,7,13,"Neutral"
"6601",3,7,7,14,"Joyful"
"6602",3,7,7,15,"Neutral"
"6603",3,7,7,16,"Neutral"
"6604",3,7,9,2,"Joyful"
"6605",3,7,9,3,"Neutral"
"6606",3,7,9,4,"Neutral"
"6607",3,7,9,5,"Joyful"
"6608",3,7,9,6,"Powerful"
"6609",3,7,9,7,"Peaceful"
"6610",3,7,9,8,"Joyful"
"6611",3,7,9,9,"Neutral"
"6612",3,7,10,2,"Mad"
"6613",3,7,10,3,"Neutral"
"6614",3,7,10,4,"Mad"
"6615",3,7,10,5,"Neutral"
"6616",3,7,10,7,"Neutral"
"6617",3,7,10,8,"Neutral"
"6618",3,7,10,9,"Neutral"
"6619",3,7,10,10,"Sad"
"6620",3,7,10,11,"Neutral"
"6621",3,7,10,12,"Peaceful"
"6622",3,7,10,13,"Joyful"
"6623",3,7,10,14,"Neutral"
"6624",3,7,10,15,"Sad"
"6625",3,7,10,16,"Sad"
"6626",3,7,10,17,"Sad"
"6627",3,7,10,18,"Sad"
"6628",3,7,11,2,"Scared"
"6629",3,7,11,3,"Joyful"
"6630",3,7,11,4,"Mad"
"6631",3,7,11,5,"Joyful"
"6632",3,7,11,7,"Mad"
"6633",3,7,11,9,"Mad"
"6634",3,7,11,10,"Scared"
"6635",3,7,11,11,"Mad"
"6636",3,7,11,12,"Scared"
"6637",3,7,11,13,"Neutral"
"6638",3,7,11,14,"Neutral"
"6639",3,7,11,15,"Joyful"
"6640",3,7,11,16,"Mad"
"6641",3,7,11,17,"Scared"
"6642",3,7,11,18,"Mad"
"6643",3,7,11,19,"Scared"
"6644",3,7,11,20,"Powerful"
"6645",3,7,11,21,"Scared"
"6646",3,7,12,2,"Scared"
"6647",3,7,12,3,"Joyful"
"6648",3,7,12,4,"Neutral"
"6649",3,7,12,5,"Joyful"
"6650",3,7,12,6,"Neutral"
"6651",3,7,13,2,"Mad"
"6652",3,7,13,3,"Scared"
"6653",3,7,13,4,"Mad"
"6654",3,7,13,5,"Mad"
"6655",3,7,13,6,"Peaceful"
"6656",3,7,13,7,"Neutral"
"6657",3,7,16,2,"Neutral"
"6658",3,7,16,3,"Mad"
"6659",3,7,16,4,"Mad"
"6660",3,7,16,5,"Mad"
"6661",3,7,16,6,"Mad"
"6662",3,7,16,7,"Mad"
"6663",3,7,16,8,"Mad"
"6664",3,7,16,10,"Scared"
"6665",3,8,1,2,"Joyful"
"6666",3,8,1,3,"Peaceful"
"6667",3,8,1,5,"Peaceful"
"6668",3,8,1,6,"Peaceful"
"6669",3,8,1,7,"Mad"
"6670",3,8,1,8,"Joyful"
"6671",3,8,1,9,"Peaceful"
"6672",3,8,1,10,"Scared"
"6673",3,8,1,11,"Joyful"
"6674",3,8,1,12,"Scared"
"6675",3,8,1,13,"Scared"
"6676",3,8,1,14,"Scared"
"6677",3,8,1,15,"Scared"
"6678",3,8,1,16,"Scared"
"6679",3,8,1,17,"Scared"
"6680",3,8,1,18,"Scared"
"6681",3,8,1,19,"Powerful"
"6682",3,8,1,20,"Sad"
"6683",3,8,2,2,"Peaceful"
"6684",3,8,2,3,"Neutral"
"6685",3,8,2,4,"Joyful"
"6686",3,8,2,5,"Sad"
"6687",3,8,2,6,"Sad"
"6688",3,8,2,7,"Peaceful"
"6689",3,8,2,8,"Sad"
"6690",3,8,2,9,"Joyful"
"6691",3,8,2,10,"Joyful"
"6692",3,8,2,11,"Mad"
"6693",3,8,2,12,"Scared"
"6694",3,8,2,13,"Scared"
"6695",3,8,2,14,"Neutral"
"6696",3,8,2,15,"Mad"
"6697",3,8,2,16,"Mad"
"6698",3,8,3,2,"Mad"
"6699",3,8,3,3,"Scared"
"6700",3,8,3,4,"Peaceful"
"6701",3,8,3,5,"Neutral"
"6702",3,8,3,6,"Mad"
"6703",3,8,3,7,"Peaceful"
"6704",3,8,3,8,"Powerful"
"6705",3,8,3,9,"Scared"
"6706",3,8,3,10,"Scared"
"6707",3,8,3,11,"Neutral"
"6708",3,8,3,12,"Neutral"
"6709",3,8,3,13,"Neutral"
"6710",3,8,3,14,"Neutral"
"6711",3,8,3,15,"Neutral"
"6712",3,8,3,16,"Peaceful"
"6713",3,8,3,17,"Neutral"
"6714",3,8,5,2,"Neutral"
"6715",3,8,5,3,"Joyful"
"6716",3,8,5,4,"Peaceful"
"6717",3,8,5,5,"Peaceful"
"6718",3,8,5,6,"Peaceful"
"6719",3,8,5,7,"Peaceful"
"6720",3,8,5,8,"Peaceful"
"6721",3,8,5,9,"Scared"
"6722",3,8,5,10,"Peaceful"
"6723",3,8,5,11,"Scared"
"6724",3,8,5,12,"Peaceful"
"6725",3,8,5,13,"Scared"
"6726",3,8,5,14,"Mad"
"6727",3,8,5,15,"Scared"
"6728",3,8,5,16,"Sad"
"6729",3,8,5,17,"Peaceful"
"6730",3,8,5,18,"Mad"
"6731",3,8,5,19,"Powerful"
"6732",3,8,6,2,"Peaceful"
"6733",3,8,6,3,"Neutral"
"6734",3,8,6,4,"Neutral"
"6735",3,8,6,5,"Scared"
"6736",3,8,6,6,"Peaceful"
"6737",3,8,6,7,"Scared"
"6738",3,8,6,8,"Scared"
"6739",3,8,6,9,"Joyful"
"6740",3,8,6,10,"Neutral"
"6741",3,8,6,11,"Joyful"
"6742",3,8,6,12,"Joyful"
"6743",3,8,6,13,"Peaceful"
"6744",3,8,6,14,"Scared"
"6745",3,8,6,15,"Scared"
"6746",3,8,6,16,"Scared"
"6747",3,8,6,17,"Powerful"
"6748",3,8,6,18,"Joyful"
"6749",3,8,6,19,"Scared"
"6750",3,8,6,20,"Sad"
"6751",3,8,6,21,"Powerful"
"6752",3,8,7,2,"Joyful"
"6753",3,8,7,3,"Mad"
"6754",3,8,7,4,"Neutral"
"6755",3,8,7,5,"Mad"
"6756",3,8,7,6,"Scared"
"6757",3,8,7,7,"Mad"
"6758",3,8,7,8,"Powerful"
"6759",3,8,7,9,"Mad"
"6760",3,8,7,10,"Scared"
"6761",3,8,7,11,"Neutral"
"6762",3,8,7,12,"Joyful"
"6763",3,8,7,13,"Mad"
"6764",3,8,7,14,"Scared"
"6765",3,8,7,15,"Neutral"
"6766",3,8,7,17,"Scared"
"6767",3,8,7,18,"Powerful"
"6768",3,8,7,19,"Scared"
"6769",3,8,7,20,"Mad"
"6770",3,8,9,2,"Joyful"
"6771",3,8,9,3,"Powerful"
"6772",3,8,9,4,"Powerful"
"6773",3,8,9,5,"Neutral"
"6774",3,8,9,6,"Powerful"
"6775",3,8,9,7,"Neutral"
"6776",3,8,9,8,"Neutral"
"6777",3,8,9,9,"Neutral"
"6778",3,8,9,10,"Scared"
"6779",3,8,9,11,"Mad"
"6780",3,8,9,12,"Sad"
"6781",3,8,9,13,"Sad"
"6782",3,8,9,14,"Neutral"
"6783",3,8,9,15,"Scared"
"6784",3,8,9,16,"Neutral"
"6785",3,8,9,17,"Scared"
"6786",3,8,9,18,"Joyful"
"6787",3,8,10,2,"Scared"
"6788",3,8,10,3,"Scared"
"6789",3,8,10,4,"Powerful"
"6790",3,8,10,5,"Powerful"
"6791",3,8,10,6,"Powerful"
"6792",3,8,10,7,"Powerful"
"6793",3,8,10,8,"Mad"
"6794",3,8,10,10,"Mad"
"6795",3,8,10,11,"Peaceful"
"6796",3,8,10,12,"Scared"
"6797",3,8,10,13,"Neutral"
"6798",3,8,10,14,"Scared"
"6799",3,8,10,15,"Scared"
"6800",3,8,10,16,"Scared"
"6801",3,8,10,17,"Scared"
"6802",3,8,10,18,"Mad"
"6803",3,8,10,19,"Mad"
"6804",3,8,10,20,"Joyful"
"6805",3,8,10,21,"Neutral"
"6806",3,8,11,2,"Scared"
"6807",3,8,11,3,"Neutral"
"6808",3,8,11,4,"Powerful"
"6809",3,8,11,5,"Scared"
"6810",3,8,11,6,"Powerful"
"6811",3,8,11,7,"Sad"
"6812",3,8,11,8,"Scared"
"6813",3,8,11,9,"Scared"
"6814",3,8,11,10,"Scared"
"6815",3,8,11,11,"Sad"
"6816",3,8,11,12,"Scared"
"6817",3,8,11,13,"Sad"
"6818",3,8,11,14,"Scared"
"6819",3,8,11,15,"Scared"
"6820",3,8,11,16,"Scared"
"6821",3,8,11,17,"Peaceful"
"6822",3,8,11,18,"Scared"
"6823",3,8,11,19,"Powerful"
"6824",3,8,11,20,"Sad"
"6825",3,8,11,21,"Sad"
"6826",3,8,11,22,"Neutral"
"6827",3,8,12,2,"Scared"
"6828",3,8,12,3,"Scared"
"6829",3,8,12,4,"Scared"
"6830",3,8,12,5,"Scared"
"6831",3,8,12,7,"Scared"
"6832",3,8,12,8,"Scared"
"6833",3,8,12,9,"Scared"
"6834",3,8,12,10,"Scared"
"6835",3,8,12,11,"Scared"
"6836",3,8,12,12,"Powerful"
"6837",3,8,13,2,"Powerful"
"6838",3,8,13,3,"Powerful"
"6839",3,8,13,4,"Peaceful"
"6840",3,8,13,5,"Powerful"
"6841",3,8,13,6,"Sad"
"6842",3,8,13,7,"Powerful"
"6843",3,8,13,8,"Powerful"
"6844",3,8,13,9,"Powerful"
"6845",3,8,13,10,"Powerful"
"6846",3,8,13,11,"Powerful"
"6847",3,9,1,2,"Joyful"
"6848",3,9,1,3,"Neutral"
"6849",3,9,1,4,"Peaceful"
"6850",3,9,1,5,"Neutral"
"6851",3,9,1,6,"Neutral"
"6852",3,9,1,8,"Neutral"
"6853",3,9,5,2,"Joyful"
"6854",3,9,5,3,"Neutral"
"6855",3,9,5,4,"Neutral"
"6856",3,9,5,5,"Sad"
"6857",3,9,5,6,"Joyful"
"6858",3,9,5,7,"Neutral"
"6859",3,9,6,2,"Mad"
"6860",3,9,6,3,"Mad"
"6861",3,9,6,4,"Mad"
"6862",3,9,6,5,"Neutral"
"6863",3,9,6,6,"Mad"
"6864",3,9,6,8,"Joyful"
"6865",3,9,6,10,"Mad"
"6866",3,9,6,11,"Mad"
"6867",3,10,1,2,"Neutral"
"6868",3,10,1,3,"Neutral"
"6869",3,10,1,4,"Joyful"
"6870",3,10,1,5,"Neutral"
"6871",3,10,1,6,"Neutral"
"6872",3,10,1,7,"Neutral"
"6873",3,10,1,8,"Joyful"
"6874",3,10,1,9,"Powerful"
"6875",3,10,1,10,"Mad"
"6876",3,10,1,11,"Neutral"
"6877",3,10,2,2,"Neutral"
"6878",3,10,2,3,"Neutral"
"6879",3,10,2,4,"Joyful"
"6880",3,10,2,5,"Peaceful"
"6881",3,10,2,6,"Joyful"
"6882",3,10,2,8,"Powerful"
"6883",3,10,3,2,"Mad"
"6884",3,10,3,3,"Sad"
"6885",3,10,3,4,"Neutral"
"6886",3,10,3,5,"Scared"
"6887",3,10,3,6,"Mad"
"6888",3,10,3,8,"Neutral"
"6889",3,10,3,9,"Sad"
"6890",3,10,3,10,"Sad"
"6891",3,10,3,11,"Neutral"
"6892",3,10,3,12,"Mad"
"6893",3,10,3,13,"Scared"
"6894",3,10,3,14,"Mad"
"6895",3,10,3,15,"Joyful"
"6896",3,10,3,16,"Mad"
"6897",3,10,3,18,"Powerful"
"6898",3,10,3,20,"Neutral"
"6899",3,10,3,21,"Mad"
"6900",3,10,3,22,"Mad"
"6901",3,10,3,23,"Joyful"
"6902",3,10,3,24,"Neutral"
"6903",3,10,3,25,"Sad"
"6904",3,10,3,26,"Peaceful"
"6905",3,10,4,2,"Peaceful"
"6906",3,10,4,3,"Joyful"
"6907",3,10,4,4,"Peaceful"
"6908",3,10,4,5,"Joyful"
"6909",3,10,4,6,"Neutral"
"6910",3,10,4,7,"Powerful"
"6911",3,10,4,8,"Neutral"
"6912",3,10,4,9,"Neutral"
"6913",3,10,4,10,"Neutral"
"6914",3,10,4,11,"Neutral"
"6915",3,10,4,12,"Scared"
"6916",3,10,4,13,"Joyful"
"6917",3,10,4,14,"Scared"
"6918",3,10,4,15,"Powerful"
"6919",3,10,4,16,"Peaceful"
"6920",3,10,4,17,"Neutral"
"6921",3,10,4,18,"Peaceful"
"6922",3,10,4,19,"Sad"
"6923",3,10,5,2,"Scared"
"6924",3,10,5,3,"Peaceful"
"6925",3,10,5,4,"Scared"
"6926",3,10,5,5,"Joyful"
"6927",3,10,5,6,"Scared"
"6928",3,10,5,7,"Neutral"
"6929",3,10,5,8,"Mad"
"6930",3,10,5,9,"Scared"
"6931",3,10,5,10,"Mad"
"6932",3,10,5,11,"Scared"
"6933",3,10,5,12,"Mad"
"6934",3,10,5,13,"Mad"
"6935",3,10,6,2,"Neutral"
"6936",3,10,6,3,"Neutral"
"6937",3,10,6,4,"Powerful"
"6938",3,10,6,5,"Peaceful"
"6939",3,10,6,6,"Powerful"
"6940",3,10,6,7,"Neutral"
"6941",3,10,6,8,"Neutral"
"6942",3,10,6,9,"Peaceful"
"6943",3,10,6,10,"Scared"
"6944",3,10,6,11,"Neutral"
"6945",3,10,6,12,"Powerful"
"6946",3,10,6,13,"Powerful"
"6947",3,10,6,14,"Peaceful"
"6948",3,10,6,15,"Neutral"
"6949",3,10,6,16,"Scared"
"6950",3,10,6,17,"Scared"
"6951",3,10,9,2,"Joyful"
"6952",3,10,9,3,"Joyful"
"6953",3,10,9,4,"Powerful"
"6954",3,10,9,5,"Mad"
"6955",3,10,9,6,"Mad"
"6956",3,10,9,7,"Sad"
"6957",3,10,9,8,"Scared"
"6958",3,10,9,9,"Mad"
"6959",3,10,9,10,"Joyful"
"6960",3,10,9,11,"Powerful"
"6961",3,10,9,12,"Powerful"
"6962",3,10,9,13,"Scared"
"6963",3,10,9,14,"Powerful"
"6964",3,10,9,15,"Powerful"
"6965",3,10,9,16,"Sad"
"6966",3,10,10,2,"Neutral"
"6967",3,10,10,3,"Mad"
"6968",3,10,10,4,"Peaceful"
"6969",3,10,10,5,"Mad"
"6970",3,10,10,6,"Peaceful"
"6971",3,10,10,7,"Mad"
"6972",3,10,10,8,"Joyful"
"6973",3,10,10,9,"Neutral"
"6974",3,10,10,10,"Scared"
"6975",3,10,10,11,"Peaceful"
"6976",3,10,10,12,"Joyful"
"6977",3,10,10,13,"Neutral"
"6978",3,10,10,14,"Joyful"
"6979",3,10,10,15,"Powerful"
"6980",3,10,10,16,"Joyful"
"6981",3,10,10,17,"Joyful"
"6982",3,10,10,18,"Scared"
"6983",3,10,11,2,"Neutral"
"6984",3,10,11,3,"Sad"
"6985",3,10,11,4,"Joyful"
"6986",3,10,11,5,"Sad"
"6987",3,10,11,6,"Peaceful"
"6988",3,10,11,7,"Sad"
"6989",3,10,11,8,"Peaceful"
"6990",3,10,11,9,"Sad"
"6991",3,10,11,10,"Neutral"
"6992",3,10,12,2,"Joyful"
"6993",3,10,12,4,"Scared"
"6994",3,10,12,5,"Joyful"
"6995",3,10,12,6,"Joyful"
"6996",3,10,12,7,"Neutral"
"6997",3,10,12,9,"Neutral"
"6998",3,10,12,10,"Joyful"
"6999",3,10,12,11,"Joyful"
"7000",3,10,12,12,"Joyful"
"7001",3,10,12,13,"Joyful"
"7002",3,10,15,2,"Joyful"
"7003",3,10,15,3,"Scared"
"7004",3,10,15,4,"Joyful"
"7005",3,10,15,5,"Joyful"
"7006",3,10,15,7,"Joyful"
"7007",3,10,15,8,"Joyful"
"7008",3,11,1,2,"Joyful"
"7009",3,11,1,3,"Neutral"
"7010",3,11,1,4,"Joyful"
"7011",3,11,1,6,"Joyful"
"7012",3,11,1,7,"Joyful"
"7013",3,11,1,8,"Neutral"
"7014",3,11,1,9,"Powerful"
"7015",3,11,1,11,"Neutral"
"7016",3,11,1,12,"Mad"
"7017",3,11,1,13,"Mad"
"7018",3,11,1,14,"Powerful"
"7019",3,11,1,15,"Sad"
"7020",3,11,1,16,"Mad"
"7021",3,11,1,17,"Powerful"
"7022",3,11,1,18,"Sad"
"7023",3,11,1,20,"Joyful"
"7024",3,11,1,21,"Neutral"
"7025",3,11,1,23,"Mad"
"7026",3,11,1,24,"Joyful"
"7027",3,11,1,25,"Joyful"
"7028",3,11,2,2,"Mad"
"7029",3,11,2,3,"Peaceful"
"7030",3,11,2,4,"Mad"
"7031",3,11,2,5,"Neutral"
"7032",3,11,2,6,"Sad"
"7033",3,11,2,7,"Sad"
"7034",3,11,2,8,"Neutral"
"7035",3,11,2,9,"Sad"
"7036",3,11,2,10,"Peaceful"
"7037",3,11,2,11,"Neutral"
"7038",3,11,2,12,"Joyful"
"7039",3,11,2,13,"Neutral"
"7040",3,11,2,15,"Mad"
"7041",3,11,2,17,"Neutral"
"7042",3,11,3,2,"Joyful"
"7043",3,11,3,3,"Neutral"
"7044",3,11,3,4,"Mad"
"7045",3,11,3,5,"Neutral"
"7046",3,11,3,6,"Powerful"
"7047",3,11,3,7,"Neutral"
"7048",3,11,3,8,"Neutral"
"7049",3,11,3,9,"Neutral"
"7050",3,11,3,10,"Powerful"
"7051",3,11,3,11,"Joyful"
"7052",3,11,3,12,"Joyful"
"7053",3,11,3,13,"Peaceful"
"7054",3,11,3,14,"Joyful"
"7055",3,11,4,2,"Mad"
"7056",3,11,4,3,"Peaceful"
"7057",3,11,4,4,"Mad"
"7058",3,11,4,5,"Peaceful"
"7059",3,11,4,6,"Scared"
"7060",3,11,4,8,"Peaceful"
"7061",3,11,4,9,"Joyful"
"7062",3,11,4,10,"Mad"
"7063",3,11,4,11,"Joyful"
"7064",3,11,4,12,"Mad"
"7065",3,11,4,13,"Joyful"
"7066",3,11,4,14,"Scared"
"7067",3,11,4,15,"Peaceful"
"7068",3,11,4,16,"Neutral"
"7069",3,11,6,2,"Joyful"
"7070",3,11,6,3,"Powerful"
"7071",3,11,6,5,"Peaceful"
"7072",3,11,6,6,"Peaceful"
"7073",3,11,6,7,"Sad"
"7074",3,11,6,8,"Neutral"
"7075",3,11,6,9,"Joyful"
"7076",3,11,6,10,"Joyful"
"7077",3,11,6,11,"Joyful"
"7078",3,11,6,12,"Scared"
"7079",3,11,6,13,"Powerful"
"7080",3,11,6,14,"Scared"
"7081",3,11,6,15,"Sad"
"7082",3,11,6,16,"Mad"
"7083",3,11,8,2,"Scared"
"7084",3,11,8,3,"Sad"
"7085",3,11,8,4,"Scared"
"7086",3,11,8,5,"Peaceful"
"7087",3,11,8,7,"Joyful"
"7088",3,11,8,9,"Scared"
"7089",3,11,8,10,"Powerful"
"7090",3,11,8,11,"Joyful"
"7091",3,11,8,13,"Powerful"
"7092",3,11,8,14,"Peaceful"
"7093",3,11,8,15,"Joyful"
"7094",3,11,9,2,"Neutral"
"7095",3,11,9,3,"Peaceful"
"7096",3,11,9,4,"Peaceful"
"7097",3,11,9,5,"Scared"
"7098",3,11,9,6,"Joyful"
"7099",3,11,10,2,"Scared"
"7100",3,11,10,3,"Neutral"
"7101",3,11,10,4,"Neutral"
"7102",3,11,10,5,"Powerful"
"7103",3,11,10,6,"Neutral"
"7104",3,11,10,7,"Neutral"
"7105",3,11,10,9,"Joyful"
"7106",3,11,13,2,"Joyful"
"7107",3,11,13,3,"Joyful"
"7108",3,11,13,4,"Peaceful"
"7109",3,11,13,5,"Peaceful"
"7110",3,11,13,6,"Scared"
"7111",3,11,13,7,"Peaceful"
"7112",3,11,13,8,"Neutral"
"7113",3,11,13,9,"Peaceful"
"7114",3,11,13,10,"Joyful"
"7115",3,11,13,11,"Joyful"
"7116",3,11,13,12,"Joyful"
"7117",3,11,13,13,"Scared"
"7118",3,11,13,14,"Peaceful"
"7119",3,11,13,15,"Neutral"
"7120",3,11,13,16,"Neutral"
"7121",3,11,13,17,"Joyful"
"7122",3,11,13,18,"Joyful"
"7123",3,11,13,19,"Joyful"
"7124",3,11,13,20,"Joyful"
"7125",3,11,13,21,"Joyful"
"7126",3,11,13,22,"Joyful"
"7127",3,11,13,23,"Sad"
"7128",3,11,14,2,"Peaceful"
"7129",3,11,14,3,"Joyful"
"7130",3,11,14,4,"Peaceful"
"7131",3,11,14,5,"Mad"
"7132",3,11,14,6,"Mad"
"7133",3,11,14,7,"Joyful"
"7134",3,11,14,9,"Joyful"
"7135",3,11,14,11,"Neutral"
"7136",3,11,14,12,"Mad"
"7137",3,11,14,13,"Powerful"
"7138",3,11,14,14,"Joyful"
"7139",3,11,14,15,"Peaceful"
"7140",3,11,14,16,"Powerful"
"7141",3,11,14,17,"Sad"
"7142",3,11,14,18,"Peaceful"
"7143",3,11,14,20,"Scared"
"7144",3,12,2,2,"Scared"
"7145",3,12,2,3,"Peaceful"
"7146",3,12,2,4,"Powerful"
"7147",3,12,2,5,"Peaceful"
"7148",3,12,2,6,"Joyful"
"7149",3,12,2,7,"Powerful"
"7150",3,12,2,8,"Scared"
"7151",3,12,2,9,"Scared"
"7152",3,12,2,10,"Mad"
"7153",3,12,2,11,"Joyful"
"7154",3,12,2,12,"Mad"
"7155",3,12,2,13,"Peaceful"
"7156",3,12,2,14,"Powerful"
"7157",3,12,4,2,"Neutral"
"7158",3,12,4,3,"Neutral"
"7159",3,12,4,4,"Powerful"
"7160",3,12,4,5,"Neutral"
"7161",3,12,4,6,"Neutral"
"7162",3,12,4,7,"Neutral"
"7163",3,12,4,9,"Neutral"
"7164",3,12,4,10,"Neutral"
"7165",3,12,4,11,"Neutral"
"7166",3,12,4,12,"Neutral"
"7167",3,12,4,13,"Neutral"
"7168",3,12,4,14,"Sad"
"7169",3,12,4,15,"Sad"
"7170",3,12,4,16,"Neutral"
"7171",3,12,4,17,"Neutral"
"7172",3,12,4,18,"Powerful"
"7173",3,12,4,19,"Neutral"
"7174",3,12,4,20,"Powerful"
"7175",3,12,4,21,"Joyful"
"7176",3,12,5,2,"Joyful"
"7177",3,12,5,3,"Joyful"
"7178",3,12,5,4,"Peaceful"
"7179",3,12,5,5,"Neutral"
"7180",3,12,5,6,"Peaceful"
"7181",3,12,5,7,"Neutral"
"7182",3,12,5,8,"Neutral"
"7183",3,12,5,9,"Neutral"
"7184",3,12,7,2,"Joyful"
"7185",3,12,7,3,"Joyful"
"7186",3,12,7,4,"Scared"
"7187",3,12,7,5,"Joyful"
"7188",3,12,7,6,"Neutral"
"7189",3,12,7,7,"Mad"
"7190",3,12,7,8,"Joyful"
"7191",3,12,7,9,"Neutral"
"7192",3,12,7,10,"Joyful"
"7193",3,12,7,11,"Joyful"
"7194",3,12,7,12,"Joyful"
"7195",3,12,7,13,"Joyful"
"7196",3,12,7,14,"Joyful"
"7197",3,12,7,15,"Joyful"
"7198",3,12,8,2,"Scared"
"7199",3,12,8,3,"Mad"
"7200",3,12,8,4,"Peaceful"
"7201",3,12,8,5,"Mad"
"7202",3,12,8,6,"Mad"
"7203",3,12,8,7,"Mad"
"7204",3,12,8,8,"Mad"
"7205",3,12,8,9,"Neutral"
"7206",3,12,8,10,"Mad"
"7207",3,12,9,2,"Joyful"
"7208",3,12,9,3,"Joyful"
"7209",3,12,9,4,"Scared"
